datetime,symbol,title,sentiment_score,sentiment_label
2025-11-23T04:20:33.269728Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN faces short-term bearish correction,0.0,neutral
2025-11-12T15:47:33.269736Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN gains traction in global markets,0.34,positive
2025-11-25T14:22:33.269746Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN receives strong community support,0.7184,positive
2025-08-07T19:30:33.269754Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN adoption rises sharply as institutions enter,0.0,neutral
2025-07-17T23:28:33.269761Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN surges amid renewed market optimism,0.5423,positive
2025-09-27T17:34:33.269769Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN shows a strong recovery after recent dip,0.5106,positive
2025-11-07T03:20:33.269777Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN shows a strong recovery after recent dip,0.5106,positive
2025-07-15T06:45:33.269784Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN gains traction in global markets,0.34,positive
2025-10-23T21:56:33.269792Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN faces short-term bearish correction,0.0,neutral
2025-10-25T04:05:33.269799Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN gains traction in global markets,0.34,positive
2025-08-21T17:10:33.269807Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN surges amid renewed market optimism,0.5423,positive
2025-08-21T19:20:33.269815Z,CRYPTOCOMCOIN,Investors pull liquidity from CRYPTOCOMCOIN markets,0.0,neutral
2025-08-29T01:40:33.269823Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN ecosystem expands with new partnerships,0.1027,positive
2025-08-04T20:12:33.269830Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN sees major spike in transaction activity,0.0,neutral
2025-11-19T08:05:33.269838Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN experiences strong bullish momentum,0.5106,positive
2025-10-11T03:02:33.269846Z,CRYPTOCOMCOIN,Investors pull liquidity from CRYPTOCOMCOIN markets,0.0,neutral
2025-08-26T15:40:33.269853Z,CRYPTOCOMCOIN,Liquidity for CRYPTOCOMCOIN increases significantly,0.0,neutral
2025-08-16T08:41:33.269861Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN receives strong community support,0.7184,positive
2025-09-21T23:11:33.269869Z,CRYPTOCOMCOIN,Analysts predict upward movement for CRYPTOCOMCOIN,0.0,neutral
2025-09-23T22:11:33.269878Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN gains traction in global markets,0.34,positive
2025-10-06T05:58:33.269886Z,CRYPTOCOMCOIN,Analysts predict upward movement for CRYPTOCOMCOIN,0.0,neutral
2025-09-11T00:06:33.269894Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN adoption rises sharply as institutions enter,0.0,neutral
2025-08-10T15:20:33.269902Z,CRYPTOCOMCOIN,CRYPTOCOMCOIN adoption rises sharply as institutions enter,0.0,neutral
2025-10-04T03:27:33.269911Z,DOGECOIN,Whales reduce exposure to DOGECOIN,0.0,neutral
2025-09-08T11:21:33.269920Z,DOGECOIN,DOGECOIN drops after heavy selling pressure,-0.296,negative
2025-11-26T11:41:33.269927Z,DOGECOIN,Market uncertainty pushes DOGECOIN downward,-0.34,negative
2025-11-26T11:27:33.269936Z,DOGECOIN,New upgrade boosts performance of DOGECOIN,0.3182,positive
2025-07-14T11:44:33.269944Z,DOGECOIN,DOGECOIN underperforms compared to competitors,0.0,neutral
2025-09-12T04:31:33.269952Z,DOGECOIN,Investors pull liquidity from DOGECOIN markets,0.0,neutral
2025-09-14T05:17:33.269959Z,DOGECOIN,Whales reduce exposure to DOGECOIN,0.0,neutral
2025-08-14T13:36:33.269967Z,DOGECOIN,DOGECOIN trades sideways with minimal volatility,0.0,neutral
2025-09-02T13:13:33.269974Z,DOGECOIN,DOGECOIN faces short-term bearish correction,0.0,neutral
2025-08-27T18:25:33.269982Z,DOGECOIN,DOGECOIN underperforms compared to competitors,0.0,neutral
2025-11-16T02:02:33.269991Z,DOGECOIN,Whales accumulate large amounts of DOGECOIN,0.0,neutral
2025-07-24T03:47:33.269999Z,DOGECOIN,DOGECOIN faces short-term bearish correction,0.0,neutral
2025-10-05T11:16:33.270007Z,DOGECOIN,DOGECOIN underperforms compared to competitors,0.0,neutral
2025-10-13T06:01:33.270014Z,DOGECOIN,DOGECOIN experiences strong bullish momentum,0.5106,positive
2025-08-14T16:02:33.270022Z,DOGECOIN,Negative sentiment grows around DOGECOIN,-0.5719,negative
2025-08-30T19:15:33.270029Z,DOGECOIN,Regulatory pressure negatively impacts DOGECOIN,-0.296,negative
2025-10-18T17:47:33.270037Z,DOGECOIN,DOGECOIN adoption rises sharply as institutions enter,0.0,neutral
2025-10-02T08:42:33.270045Z,DOGECOIN,DOGECOIN experiences unusual volatility spike,0.0,neutral
2025-08-13T01:52:33.270052Z,DOGECOIN,DOGECOIN shows no major price movement today,-0.296,negative
2025-09-25T07:02:33.270061Z,DOGECOIN,DOGECOIN shows a strong recovery after recent dip,0.5106,positive
2025-11-21T09:57:33.270068Z,DOGECOIN,DOGECOIN shows no major price movement today,-0.296,negative
2025-10-17T17:49:33.270076Z,DOGECOIN,DOGECOIN receives strong community support,0.7184,positive
2025-09-15T16:32:33.270084Z,DOGECOIN,DOGECOIN experiences strong bullish momentum,0.5106,positive
2025-07-21T15:22:33.270091Z,DOGECOIN,DOGECOIN experiences a calm trading session,0.3182,positive
2025-09-04T23:53:33.270099Z,DOGECOIN,DOGECOIN ecosystem expands with new partnerships,0.1027,positive
2025-09-02T11:38:33.270106Z,DOGECOIN,Technical indicators show weakness for DOGECOIN,-0.4215,negative
2025-10-07T09:38:33.270117Z,DOGECOIN,Whales accumulate large amounts of DOGECOIN,0.0,neutral
2025-07-29T10:11:33.270124Z,DOGECOIN,Analysts predict upward movement for DOGECOIN,0.0,neutral
2025-07-29T06:57:33.270133Z,DOGECOIN,Market activity around DOGECOIN remains stable,0.296,positive
2025-07-31T20:01:33.270141Z,DOGECOIN,Liquidity for DOGECOIN increases significantly,0.0,neutral
2025-09-02T09:19:33.270148Z,DOGECOIN,Investors show strong confidence in DOGECOIN,0.765,positive
2025-10-22T10:44:33.270156Z,DOGECOIN,DOGECOIN sees major spike in transaction activity,0.0,neutral
2025-08-03T01:53:33.270164Z,DOGECOIN,Whales reduce exposure to DOGECOIN,0.0,neutral
2025-10-12T17:34:33.270173Z,DOGECOIN,DOGECOIN ecosystem expands with new partnerships,0.1027,positive
2025-10-21T12:45:33.270180Z,DOGECOIN,Liquidity for DOGECOIN increases significantly,0.0,neutral
2025-08-23T07:07:33.270188Z,DOGECOIN,Negative sentiment grows around DOGECOIN,-0.5719,negative
2025-08-23T01:14:33.270196Z,DOGECOIN,DOGECOIN ecosystem expands with new partnerships,0.1027,positive
2025-08-25T02:29:33.270203Z,DOGECOIN,DOGECOIN underperforms compared to competitors,0.0,neutral
2025-10-28T07:14:33.270211Z,DOGECOIN,DOGECOIN receives strong community support,0.7184,positive
2025-11-24T16:41:33.270218Z,DOGECOIN,DOGECOIN experiences unusual volatility spike,0.0,neutral
2025-09-04T01:58:33.270226Z,DOGECOIN,Negative sentiment grows around DOGECOIN,-0.5719,negative
2025-07-19T19:59:33.270233Z,DOGECOIN,DOGECOIN trades sideways with minimal volatility,0.0,neutral
2025-09-26T05:45:33.270247Z,DOGECOIN,DOGECOIN experiences strong bullish momentum,0.5106,positive
2025-11-19T01:17:33.270256Z,DOGECOIN,DOGECOIN adoption rises sharply as institutions enter,0.0,neutral
2025-08-14T18:52:33.270264Z,DOGECOIN,Whales reduce exposure to DOGECOIN,0.0,neutral
2025-09-22T21:45:33.270274Z,DOGECOIN,DOGECOIN sees major spike in transaction activity,0.0,neutral
2025-11-12T22:26:33.270281Z,DOGECOIN,New upgrade boosts performance of DOGECOIN,0.3182,positive
2025-10-12T03:38:33.270289Z,DOGECOIN,Regulatory pressure negatively impacts DOGECOIN,-0.296,negative
2025-09-12T14:52:33.270297Z,DOGECOIN,DOGECOIN receives strong community support,0.7184,positive
2025-11-24T06:29:33.270304Z,DOGECOIN,Investors show strong confidence in DOGECOIN,0.765,positive
2025-11-06T21:36:33.270312Z,DOGECOIN,DOGECOIN drops after heavy selling pressure,-0.296,negative
2025-09-30T09:36:33.270319Z,DOGECOIN,DOGECOIN faces short-term bearish correction,0.0,neutral
2025-11-03T19:20:33.270327Z,DOGECOIN,Analysts predict upward movement for DOGECOIN,0.0,neutral
2025-10-04T07:39:33.270381Z,DOGECOIN,DOGECOIN experiences unusual volatility spike,0.0,neutral
2025-07-29T07:40:33.270389Z,DOGECOIN,DOGECOIN shows a strong recovery after recent dip,0.5106,positive
2025-07-16T07:51:33.270399Z,DOGECOIN,DOGECOIN experiences strong bullish momentum,0.5106,positive
2025-10-21T05:47:33.270407Z,DOGECOIN,DOGECOIN drops after heavy selling pressure,-0.296,negative
2025-09-05T06:59:33.270414Z,DOGECOIN,Investors pull liquidity from DOGECOIN markets,0.0,neutral
2025-10-07T02:57:33.270423Z,DOGECOIN,Negative sentiment grows around DOGECOIN,-0.5719,negative
2025-09-14T00:03:33.270431Z,DOGECOIN,Whales reduce exposure to DOGECOIN,0.0,neutral
2025-08-20T22:52:33.270439Z,DOGECOIN,DOGECOIN experiences strong bullish momentum,0.5106,positive
2025-11-01T19:33:33.270447Z,DOGECOIN,Negative sentiment grows around DOGECOIN,-0.5719,negative
2025-10-07T15:33:33.270454Z,DOGECOIN,DOGECOIN ecosystem expands with new partnerships,0.1027,positive
2025-08-08T21:08:33.270462Z,DOGECOIN,Investors pull liquidity from DOGECOIN markets,0.0,neutral
2025-07-24T15:57:33.270470Z,DOGECOIN,New upgrade boosts performance of DOGECOIN,0.3182,positive
2025-09-19T02:56:33.270477Z,DOGECOIN,DOGECOIN shows a strong recovery after recent dip,0.5106,positive
2025-07-11T17:53:33.270485Z,DOGECOIN,DOGECOIN drops after heavy selling pressure,-0.296,negative
2025-09-04T18:20:33.270493Z,DOGECOIN,DOGECOIN experiences a calm trading session,0.3182,positive
2025-07-11T23:37:33.270500Z,DOGECOIN,Analysts predict upward movement for DOGECOIN,0.0,neutral
2025-09-21T08:56:33.270508Z,DOGECOIN,DOGECOIN experiences unusual volatility spike,0.0,neutral
2025-08-08T04:30:33.270515Z,DOGECOIN,DOGECOIN experiences strong bullish momentum,0.5106,positive
2025-11-20T21:47:33.270523Z,DOGECOIN,DOGECOIN ecosystem expands with new partnerships,0.1027,positive
2025-11-03T17:14:33.270530Z,DOGECOIN,DOGECOIN receives strong community support,0.7184,positive
2025-09-14T13:24:33.270538Z,DOGECOIN,DOGECOIN adoption rises sharply as institutions enter,0.0,neutral
2025-11-08T02:36:33.270546Z,DOGECOIN,DOGECOIN experiences strong bullish momentum,0.5106,positive
2025-10-04T09:10:33.270553Z,DOGECOIN,DOGECOIN ecosystem expands with new partnerships,0.1027,positive
2025-10-05T04:39:33.270561Z,DOGECOIN,Whales reduce exposure to DOGECOIN,0.0,neutral
2025-08-25T14:51:33.270570Z,DOGECOIN,DOGECOIN drops after heavy selling pressure,-0.296,negative
2025-11-15T21:52:33.270577Z,DOGECOIN,DOGECOIN shows a strong recovery after recent dip,0.5106,positive
2025-11-21T08:04:33.270585Z,DOGECOIN,Market uncertainty pushes DOGECOIN downward,-0.34,negative
2025-09-20T19:36:33.270594Z,EOS,EOS gains traction in global markets,0.34,positive
2025-08-22T22:10:33.270601Z,EOS,Liquidity for EOS increases significantly,0.0,neutral
2025-11-23T05:09:33.270609Z,EOS,Investors show strong confidence in EOS,0.765,positive
2025-08-05T13:06:33.270617Z,EOS,Technical indicators show weakness for EOS,-0.4215,negative
2025-10-17T20:56:33.270626Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-10-27T08:39:33.270634Z,EOS,EOS surges amid renewed market optimism,0.5423,positive
2025-07-19T15:08:33.270641Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-11-06T19:32:33.270649Z,EOS,EOS receives strong community support,0.7184,positive
2025-09-26T03:56:33.270656Z,EOS,Technical indicators show weakness for EOS,-0.4215,negative
2025-07-14T10:49:33.270664Z,EOS,Whales accumulate large amounts of EOS,0.0,neutral
2025-07-17T12:11:33.270673Z,EOS,Technical indicators show weakness for EOS,-0.4215,negative
2025-11-22T10:15:33.270681Z,EOS,EOS underperforms compared to competitors,0.0,neutral
2025-09-30T18:35:33.270688Z,EOS,EOS drops after heavy selling pressure,-0.296,negative
2025-07-14T12:36:33.270697Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-07-17T18:10:33.270704Z,EOS,Whales accumulate large amounts of EOS,0.0,neutral
2025-07-14T05:16:33.270712Z,EOS,EOS adoption rises sharply as institutions enter,0.0,neutral
2025-10-26T08:03:33.270719Z,EOS,Whales accumulate large amounts of EOS,0.0,neutral
2025-07-24T21:55:33.270728Z,EOS,EOS experiences unusual volatility spike,0.0,neutral
2025-08-24T04:08:33.270736Z,EOS,Whales reduce exposure to EOS,0.0,neutral
2025-09-09T03:20:33.270744Z,EOS,Liquidity for EOS increases significantly,0.0,neutral
2025-09-27T23:19:33.270751Z,EOS,EOS underperforms compared to competitors,0.0,neutral
2025-10-03T23:07:33.270759Z,EOS,EOS sees major spike in transaction activity,0.0,neutral
2025-09-05T10:52:33.270766Z,EOS,New upgrade boosts performance of EOS,0.3182,positive
2025-08-04T21:17:33.270774Z,EOS,Negative sentiment grows around EOS,-0.5719,negative
2025-07-16T03:03:33.270782Z,EOS,EOS sees declining trading activity,0.0,neutral
2025-10-10T03:58:33.270791Z,EOS,EOS sees major spike in transaction activity,0.0,neutral
2025-09-02T07:58:33.270798Z,EOS,Regulatory pressure negatively impacts EOS,-0.296,negative
2025-10-20T01:11:33.270806Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-10-12T09:27:33.270813Z,EOS,Regulatory pressure negatively impacts EOS,-0.296,negative
2025-11-20T18:07:33.270821Z,EOS,EOS adoption rises sharply as institutions enter,0.0,neutral
2025-08-22T08:10:33.270829Z,EOS,Whales accumulate large amounts of EOS,0.0,neutral
2025-10-05T13:37:33.270836Z,EOS,EOS sees declining trading activity,0.0,neutral
2025-10-14T14:38:33.270844Z,EOS,EOS sees declining trading activity,0.0,neutral
2025-10-21T04:19:33.270852Z,EOS,Regulatory pressure negatively impacts EOS,-0.296,negative
2025-11-10T02:53:33.270860Z,EOS,Liquidity for EOS increases significantly,0.0,neutral
2025-07-23T11:00:33.270868Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-10-15T06:27:33.270875Z,EOS,EOS experiences strong bullish momentum,0.5106,positive
2025-09-26T21:57:33.270883Z,EOS,Negative sentiment grows around EOS,-0.5719,negative
2025-09-13T04:01:33.270892Z,EOS,EOS faces short-term bearish correction,0.0,neutral
2025-07-12T09:45:33.270900Z,EOS,EOS drops after heavy selling pressure,-0.296,negative
2025-07-15T02:24:33.270915Z,EOS,EOS underperforms compared to competitors,0.0,neutral
2025-10-26T19:53:33.270922Z,EOS,EOS gains traction in global markets,0.34,positive
2025-11-22T03:08:33.270930Z,EOS,EOS faces short-term bearish correction,0.0,neutral
2025-08-30T15:27:33.270940Z,EOS,Investors pull liquidity from EOS markets,0.0,neutral
2025-07-21T10:03:33.270947Z,EOS,EOS sees declining trading activity,0.0,neutral
2025-08-13T20:28:33.270955Z,EOS,EOS gains traction in global markets,0.34,positive
2025-08-28T07:03:33.270963Z,EOS,EOS trades sideways with minimal volatility,0.0,neutral
2025-09-27T12:17:33.270970Z,EOS,Whales reduce exposure to EOS,0.0,neutral
2025-10-14T18:04:33.270979Z,EOS,EOS experiences strong bullish momentum,0.5106,positive
2025-09-30T19:50:33.270986Z,EOS,EOS drops after heavy selling pressure,-0.296,negative
2025-10-24T07:08:33.270994Z,EOS,EOS experiences unusual volatility spike,0.0,neutral
2025-09-20T17:13:33.271001Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-11-12T17:30:33.271009Z,EOS,EOS ecosystem expands with new partnerships,0.1027,positive
2025-09-23T02:24:33.271016Z,EOS,EOS experiences strong bullish momentum,0.5106,positive
2025-11-25T12:29:33.271024Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-09-09T06:07:33.271031Z,EOS,Whales accumulate large amounts of EOS,0.0,neutral
2025-10-10T06:05:33.271039Z,EOS,Technical indicators show weakness for EOS,-0.4215,negative
2025-09-05T12:19:33.271047Z,EOS,EOS underperforms compared to competitors,0.0,neutral
2025-09-12T21:58:33.271056Z,EOS,Liquidity for EOS increases significantly,0.0,neutral
2025-08-23T02:41:33.271064Z,EOS,Technical indicators show weakness for EOS,-0.4215,negative
2025-10-15T04:10:33.271071Z,EOS,EOS shows a strong recovery after recent dip,0.5106,positive
2025-10-17T02:52:33.271079Z,EOS,Analysts predict upward movement for EOS,0.0,neutral
2025-08-10T06:34:33.271087Z,EOS,Investors pull liquidity from EOS markets,0.0,neutral
2025-09-14T16:08:33.271094Z,EOS,EOS experiences unusual volatility spike,0.0,neutral
2025-09-23T13:04:33.271102Z,EOS,EOS experiences unusual volatility spike,0.0,neutral
2025-11-07T07:05:33.271109Z,EOS,Market activity around EOS remains stable,0.296,positive
2025-10-13T00:39:33.271117Z,EOS,EOS sees major spike in transaction activity,0.0,neutral
2025-08-16T02:14:33.271125Z,EOS,EOS sees declining trading activity,0.0,neutral
2025-11-13T05:47:33.271132Z,EOS,EOS adoption rises sharply as institutions enter,0.0,neutral
2025-10-07T20:14:33.271141Z,EOS,EOS shows a strong recovery after recent dip,0.5106,positive
2025-08-02T16:04:33.271149Z,EOS,Investors pull liquidity from EOS markets,0.0,neutral
2025-10-02T05:42:33.271157Z,EOS,New upgrade boosts performance of EOS,0.3182,positive
2025-11-11T00:49:33.271164Z,EOS,Investors pull liquidity from EOS markets,0.0,neutral
2025-10-17T12:07:33.271172Z,EOS,EOS sees declining trading activity,0.0,neutral
2025-11-16T00:04:33.271181Z,EOS,EOS receives strong community support,0.7184,positive
2025-08-19T02:23:33.271189Z,EOS,Technical indicators show weakness for EOS,-0.4215,negative
2025-10-13T09:55:33.271196Z,EOS,Investors pull liquidity from EOS markets,0.0,neutral
2025-10-28T10:37:33.271204Z,EOS,EOS shows no major price movement today,-0.296,negative
2025-11-17T03:18:33.271212Z,EOS,Market activity around EOS remains stable,0.296,positive
2025-10-11T12:16:33.271219Z,EOS,EOS adoption rises sharply as institutions enter,0.0,neutral
2025-07-12T12:00:33.271230Z,ETHEREUM,ETHEREUM surges amid renewed market optimism,0.5423,positive
2025-11-09T08:40:33.271243Z,ETHEREUM,Whales accumulate large amounts of ETHEREUM,0.0,neutral
2025-11-22T20:48:33.271254Z,ETHEREUM,Market uncertainty pushes ETHEREUM downward,-0.34,negative
2025-11-10T07:00:33.271262Z,ETHEREUM,Regulatory pressure negatively impacts ETHEREUM,-0.296,negative
2025-09-19T18:57:33.271270Z,ETHEREUM,Negative sentiment grows around ETHEREUM,-0.5719,negative
2025-10-07T05:07:33.271278Z,ETHEREUM,Whales accumulate large amounts of ETHEREUM,0.0,neutral
2025-09-28T12:19:33.271285Z,ETHEREUM,ETHEREUM experiences strong bullish momentum,0.5106,positive
2025-08-17T05:52:33.271293Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-10-13T02:52:33.271300Z,ETHEREUM,ETHEREUM receives strong community support,0.7184,positive
2025-09-21T03:02:33.271308Z,ETHEREUM,Negative sentiment grows around ETHEREUM,-0.5719,negative
2025-11-15T08:43:33.271316Z,ETHEREUM,ETHEREUM surges amid renewed market optimism,0.5423,positive
2025-09-12T14:15:33.271324Z,ETHEREUM,New upgrade boosts performance of ETHEREUM,0.3182,positive
2025-09-02T23:56:33.271331Z,ETHEREUM,New upgrade boosts performance of ETHEREUM,0.3182,positive
2025-09-24T17:09:33.271339Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-10-06T06:41:33.271347Z,ETHEREUM,Investors show strong confidence in ETHEREUM,0.765,positive
2025-10-17T19:14:33.271356Z,ETHEREUM,Negative sentiment grows around ETHEREUM,-0.5719,negative
2025-08-15T15:44:33.271363Z,ETHEREUM,Whales accumulate large amounts of ETHEREUM,0.0,neutral
2025-07-25T15:50:33.271371Z,ETHEREUM,ETHEREUM ecosystem expands with new partnerships,0.1027,positive
2025-09-21T12:04:33.271379Z,ETHEREUM,Liquidity for ETHEREUM increases significantly,0.0,neutral
2025-09-16T17:30:33.271388Z,ETHEREUM,Liquidity for ETHEREUM increases significantly,0.0,neutral
2025-08-10T17:14:33.271396Z,ETHEREUM,Market uncertainty pushes ETHEREUM downward,-0.34,negative
2025-10-16T02:18:33.271404Z,ETHEREUM,ETHEREUM experiences strong bullish momentum,0.5106,positive
2025-10-24T06:43:33.271411Z,ETHEREUM,ETHEREUM shows a strong recovery after recent dip,0.5106,positive
2025-09-08T21:10:33.271419Z,ETHEREUM,ETHEREUM drops after heavy selling pressure,-0.296,negative
2025-07-21T07:22:33.271427Z,ETHEREUM,ETHEREUM experiences a calm trading session,0.3182,positive
2025-09-28T01:52:33.271437Z,ETHEREUM,Investors show strong confidence in ETHEREUM,0.765,positive
2025-08-25T15:24:33.271445Z,ETHEREUM,Investors pull liquidity from ETHEREUM markets,0.0,neutral
2025-07-24T22:48:33.271452Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-10-27T15:35:33.271460Z,ETHEREUM,Whales reduce exposure to ETHEREUM,0.0,neutral
2025-09-03T08:39:33.271467Z,ETHEREUM,Investors show strong confidence in ETHEREUM,0.765,positive
2025-08-04T12:32:33.271475Z,ETHEREUM,New upgrade boosts performance of ETHEREUM,0.3182,positive
2025-09-30T04:45:33.271482Z,ETHEREUM,Analysts predict upward movement for ETHEREUM,0.0,neutral
2025-10-11T12:02:33.271490Z,ETHEREUM,ETHEREUM drops after heavy selling pressure,-0.296,negative
2025-10-31T20:25:33.271498Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-11-01T16:10:33.271505Z,ETHEREUM,Investors show strong confidence in ETHEREUM,0.765,positive
2025-10-11T18:33:33.271513Z,ETHEREUM,Whales reduce exposure to ETHEREUM,0.0,neutral
2025-11-26T16:27:33.271520Z,ETHEREUM,Negative sentiment grows around ETHEREUM,-0.5719,negative
2025-09-26T22:31:33.271528Z,ETHEREUM,ETHEREUM sees major spike in transaction activity,0.0,neutral
2025-11-07T14:07:33.271536Z,ETHEREUM,Negative sentiment grows around ETHEREUM,-0.5719,negative
2025-08-12T04:42:33.271543Z,ETHEREUM,ETHEREUM shows a strong recovery after recent dip,0.5106,positive
2025-11-12T05:14:33.271551Z,ETHEREUM,ETHEREUM drops after heavy selling pressure,-0.296,negative
2025-08-22T16:58:33.271559Z,ETHEREUM,ETHEREUM underperforms compared to competitors,0.0,neutral
2025-08-14T01:27:33.271567Z,ETHEREUM,ETHEREUM shows a strong recovery after recent dip,0.5106,positive
2025-09-19T04:28:33.271574Z,ETHEREUM,ETHEREUM drops after heavy selling pressure,-0.296,negative
2025-10-22T07:16:33.271582Z,ETHEREUM,ETHEREUM adoption rises sharply as institutions enter,0.0,neutral
2025-07-27T13:40:33.271591Z,ETHEREUM,ETHEREUM surges amid renewed market optimism,0.5423,positive
2025-08-19T09:42:33.271599Z,ETHEREUM,ETHEREUM shows a strong recovery after recent dip,0.5106,positive
2025-07-25T09:03:33.271607Z,ETHEREUM,ETHEREUM shows a strong recovery after recent dip,0.5106,positive
2025-10-26T10:13:33.271614Z,ETHEREUM,ETHEREUM experiences unusual volatility spike,0.0,neutral
2025-11-06T18:06:33.271622Z,ETHEREUM,Regulatory pressure negatively impacts ETHEREUM,-0.296,negative
2025-10-04T12:45:33.271631Z,ETHEREUM,ETHEREUM ecosystem expands with new partnerships,0.1027,positive
2025-08-25T09:52:33.271639Z,ETHEREUM,Whales reduce exposure to ETHEREUM,0.0,neutral
2025-10-27T12:38:33.271647Z,ETHEREUM,Technical indicators show weakness for ETHEREUM,-0.4215,negative
2025-10-29T23:25:33.271654Z,ETHEREUM,ETHEREUM experiences unusual volatility spike,0.0,neutral
2025-10-11T08:19:33.271662Z,ETHEREUM,ETHEREUM shows a strong recovery after recent dip,0.5106,positive
2025-08-13T15:45:33.271669Z,ETHEREUM,ETHEREUM underperforms compared to competitors,0.0,neutral
2025-11-03T05:48:33.271677Z,ETHEREUM,ETHEREUM sees major spike in transaction activity,0.0,neutral
2025-09-02T10:34:33.271686Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-10-04T10:32:33.271694Z,ETHEREUM,ETHEREUM surges amid renewed market optimism,0.5423,positive
2025-11-22T11:37:33.271701Z,ETHEREUM,Technical indicators show weakness for ETHEREUM,-0.4215,negative
2025-07-30T12:29:33.271709Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-09-25T08:34:33.271718Z,ETHEREUM,ETHEREUM ecosystem expands with new partnerships,0.1027,positive
2025-08-27T17:11:33.271725Z,ETHEREUM,ETHEREUM shows a strong recovery after recent dip,0.5106,positive
2025-07-27T20:13:33.271733Z,ETHEREUM,Technical indicators show weakness for ETHEREUM,-0.4215,negative
2025-08-23T12:31:33.271740Z,ETHEREUM,ETHEREUM experiences strong bullish momentum,0.5106,positive
2025-10-04T04:10:33.271748Z,ETHEREUM,Analysts predict upward movement for ETHEREUM,0.0,neutral
2025-10-02T17:15:33.271756Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-09-25T02:37:33.271763Z,ETHEREUM,Liquidity for ETHEREUM increases significantly,0.0,neutral
2025-11-23T12:44:33.271771Z,ETHEREUM,Market uncertainty pushes ETHEREUM downward,-0.34,negative
2025-10-21T07:58:33.271778Z,ETHEREUM,ETHEREUM sees major spike in transaction activity,0.0,neutral
2025-09-29T02:14:33.271786Z,ETHEREUM,ETHEREUM sees major spike in transaction activity,0.0,neutral
2025-07-22T04:39:33.271794Z,ETHEREUM,Market uncertainty pushes ETHEREUM downward,-0.34,negative
2025-09-12T20:35:33.271802Z,ETHEREUM,ETHEREUM sees declining trading activity,0.0,neutral
2025-07-30T11:14:33.271809Z,ETHEREUM,Analysts predict upward movement for ETHEREUM,0.0,neutral
2025-10-02T17:47:33.271819Z,ETHEREUM,Market uncertainty pushes ETHEREUM downward,-0.34,negative
2025-09-28T13:56:33.271828Z,ETHEREUM,ETHEREUM ecosystem expands with new partnerships,0.1027,positive
2025-10-15T19:09:33.271836Z,ETHEREUM,Whales accumulate large amounts of ETHEREUM,0.0,neutral
2025-10-22T21:20:33.271844Z,ETHEREUM,Regulatory pressure negatively impacts ETHEREUM,-0.296,negative
2025-08-07T04:32:33.271852Z,ETHEREUM,Technical indicators show weakness for ETHEREUM,-0.4215,negative
2025-08-20T22:23:33.271859Z,ETHEREUM,Investors show strong confidence in ETHEREUM,0.765,positive
2025-07-30T05:52:33.271867Z,LOTA,LOTA drops after heavy selling pressure,-0.296,negative
2025-10-13T10:56:33.271875Z,LOTA,LOTA adoption rises sharply as institutions enter,0.0,neutral
2025-08-18T19:32:33.271883Z,LOTA,LOTA ecosystem expands with new partnerships,0.1027,positive
2025-09-30T20:43:33.271890Z,LOTA,Market uncertainty pushes LOTA downward,-0.34,negative
2025-08-12T12:34:33.271898Z,LOTA,LOTA shows a strong recovery after recent dip,0.5106,positive
2025-11-08T05:26:33.271906Z,LOTA,LOTA sees declining trading activity,0.0,neutral
2025-11-20T17:49:33.271913Z,LOTA,Market uncertainty pushes LOTA downward,-0.34,negative
2025-09-09T05:31:33.271921Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
